Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,0,2,2,0.23427206330474723,0.856,1.9894736842105263,0.1428261375083551,0.012217745949838656,0.004402446834276296,0.13230000020691815,0.04805984522145893,nan,nan,nan,nan,nan,nan,15.01808292222615,
distributed,0,2,3,0.23118696988698095,0.8623,2.9840637450199203,0.30315526415823824,0.01280443765634447,0.0038722523042484945,0.13839940598402917,0.05212434613742185,nan,nan,nan,nan,nan,nan,14.98920173052624,
distributed,0,2,5,0.2265178951371536,0.8666,4.980099502487562,0.6170297873499276,0.013042355931835134,0.0028096094626992997,0.11750490445676015,0.05573003177534667,nan,nan,nan,nan,nan,nan,14.872737375910098,
distributed,0,2,7,0.22555205803020273,0.8696,6.974137931034483,1.013746349389064,0.013223217471720523,0.0026486154499247173,0.13289279623065314,0.05107562203719776,nan,nan,nan,nan,nan,nan,15.224002617952817,
distributed,0,2,10,0.2250332003249655,0.8701,9.966789667896679,1.670191850155703,0.013485200530756272,0.002663292900327132,0.1363706700588356,0.05263055741512978,nan,nan,nan,nan,nan,nan,15.076960038048405,
distributed,0,2,20,0.22367436612259506,0.872,19.854111405835543,3.1730704480638416,0.012815739786076944,0.0025594469183966816,0.129355341713552,0.05928848114329681,nan,nan,nan,nan,nan,nan,14.961226221525575,
distributed,0,2,30,0.22333248023419738,0.8722,29.772182254196643,5.398947358537735,0.012667124924300293,0.0014868550529474147,0.14799353191757858,0.05651696096429094,nan,nan,nan,nan,nan,nan,15.020195414454232,
distributed,0,2,50,0.22304784678207798,0.8733,49.47559709241952,12.881458488428848,0.013191584001938851,0.0017690297947401434,0.12141374282106106,0.049393542467003726,nan,nan,nan,nan,nan,nan,15.022091810740543,
distributed,0,2,70,0.22321474904581334,0.8728,68.83283582089553,19.44613955904873,0.01356223544271086,0.00265178726428572,0.1290909350014735,0.045132745713880824,nan,nan,nan,nan,nan,nan,14.989716082466954,
distributed,0,2,100,0.22300368344624288,0.8744,98.27984344422701,33.418640839441025,0.012524194660356208,0.0014017956463847118,0.14029565800237934,0.05813935077471431,nan,nan,nan,nan,nan,nan,14.955617857079249,
distributed,0,3,-1,0.23761535327211716,0.8528,4.282539682539682,1.2372809695177827,0.012615078246503068,0.003445569538810578,0.13298516499832813,0.05545716921241422,25.71201442143909,2.975349452683786,2.738993598869921,0.39029583920635386,1.7222719277009624,0.35288473785298835,14.775853456301784,
distributed,0,3,1,0.24476834312126558,0.8443,1.0,0.0,0.012522647296047582,0.007073592975592702,0.12546396005960872,0.05292668635007023,nan,nan,nan,nan,nan,nan,15.178526809122191,
distributed,0,3,2,0.23684140037687676,0.853,1.9895833333333333,0.14210359538237344,0.013198408456912773,0.005254189214594663,0.12853974674810958,0.05346970329955325,nan,nan,nan,nan,nan,nan,14.985333619869877,
distributed,0,3,3,0.23498554879227695,0.8545,2.985294117647059,0.2916610405434508,0.013122508428104885,0.0038234668414314312,0.12372200751264131,0.0463995330374854,nan,nan,nan,nan,nan,nan,14.9665770009264,
distributed,0,3,5,0.2369580480909384,0.8569,4.979328165374677,0.6283379061261193,0.012677016905124102,0.0034483644753116843,0.13007246251426235,0.0556261770710961,nan,nan,nan,nan,nan,nan,15.247605193692758,
distributed,0,3,7,0.24029217621184648,0.8515,6.975257731958763,0.9927329682651321,0.012492501661731702,0.0025039171335335206,0.127354164634953,0.05039864995121901,nan,nan,nan,nan,nan,nan,15.077756249452467,
distributed,0,3,10,0.24701654072790866,0.8449,9.967391304347826,1.6560139707949761,0.013056992064583297,0.0024715057925395927,0.1437820179072134,0.05360335318323374,nan,nan,nan,nan,nan,nan,15.316831412804765,
distributed,0,3,20,0.2666628843773603,0.8228,19.905149051490515,3.0662129818167387,0.013389785663051263,0.0020247424661099683,0.13717143375127225,0.04588127210906043,nan,nan,nan,nan,nan,nan,14.937542887281406,
distributed,0,3,30,0.2763354585658726,0.8146,29.708624708624708,5.630867310340981,0.012858449146558407,0.0014745636174322819,0.1270184307420626,0.060434014861194284,nan,nan,nan,nan,nan,nan,14.997661970829437,
distributed,0,3,50,0.2924253242777018,0.8016,49.89705882352941,14.38363267359428,0.012335891278897435,0.0030561443331520687,0.12103960420000219,0.054977919844934754,nan,nan,nan,nan,nan,nan,15.11067391512853,
distributed,0,3,70,0.30529856776800945,0.7892,69.65916069600819,17.169223110619253,0.013371600557695614,0.0008796790495168534,0.11224451767061554,0.05697370223617016,nan,nan,nan,nan,nan,nan,14.823101922373514,
distributed,0,3,100,0.3112617144636802,0.7823,99.80239520958084,36.89512162874653,0.011917441777018895,0.0030561785912536525,0.14714895834941444,0.04361322971198253,nan,nan,nan,nan,nan,nan,14.955278429480071,
distributed,1,0,-1,0.2234070196630168,0.872,30.470284237726098,13.244441283553444,0.013490439772388264,0.002076347958605024,0.14126257731412928,0.051404147433779385,8.195900148892841,3.7264825801221595,0.5512479474395978,0.10272945725265158,0.18973423211444437,0.15015196152625274,14.943318468557878,
distributed,1,0,1,0.24628458055044508,0.8438,1.0,0.0,0.013494864726026826,0.007161589483356393,0.1315787361999138,0.05564579450717313,nan,nan,nan,nan,nan,nan,14.942580895371892,
distributed,1,0,2,0.23435317257008728,0.8557,1.9891304347826086,0.14506169422830154,0.013839056685764831,0.004506783769747946,0.13467658026945842,0.05411331203004852,nan,nan,nan,nan,nan,nan,15.069870699689206,
distributed,1,0,3,0.22994650345070106,0.8616,2.9844357976653697,0.2997334439173632,0.012765798987329026,0.003656062029670472,0.13462681067262475,0.049441234962382334,nan,nan,nan,nan,nan,nan,14.99697295525923,
distributed,1,0,5,0.22650701714621196,0.8673,4.979057591623037,0.6322475900481002,0.013182839380945105,0.003239070181347298,0.13299553075663922,0.056021059062312376,nan,nan,nan,nan,nan,nan,15.412482551480203,
distributed,1,0,7,0.22541927161369224,0.8693,6.973333333333334,1.02851895445316,0.013268127560763046,0.0028033180900194706,0.13980644229809777,0.0447215795640982,nan,nan,nan,nan,nan,nan,15.167543947225735,
distributed,1,0,10,0.22452326571618947,0.8717,9.941798941798941,1.2736467253422472,0.013107310485035186,0.002224903077351672,0.13104828420593095,0.05764997850624351,nan,nan,nan,nan,nan,nan,14.95966170823737,
distributed,1,0,20,0.22315932525429152,0.8729,19.872366790582404,3.5559187031102457,0.012493387700737189,0.0014890844622393955,0.11732121108921185,0.048267115959954844,nan,nan,nan,nan,nan,nan,15.035807224349684,
distributed,1,0,30,0.2229815264142067,0.8739,29.720657276995304,6.124268663821556,0.013091704020422267,0.0011966221739517135,0.12744156008428129,0.06190730607734439,nan,nan,nan,nan,nan,nan,14.985432705995306,
distributed,1,0,50,0.22296509320129845,0.8736,49.36577540106952,11.058367872339932,0.013507266778744559,0.0011248127988596145,0.12149422045691387,0.045246190864150666,nan,nan,nan,nan,nan,nan,14.938962381439376,
distributed,1,0,70,0.22268863481559203,0.8737,69.07453416149069,17.35050431543706,0.012507858899396988,0.0018017539347106397,0.16539934117482855,0.05345360529738211,nan,nan,nan,nan,nan,nan,14.969822008479657,
distributed,1,0,100,0.22255033500134597,0.8752,97.55747126436782,30.306764921383476,0.013127544909004793,0.00039130808584592487,0.10728158223708746,0.05991091458648723,nan,nan,nan,nan,nan,nan,15.064407302095747,
distributed,1,1,-1,0.2276585439723642,0.8644,8.958412098298677,2.74961388056481,0.012526838591113965,0.0023190164359590463,0.1277997172035555,0.05074498517874668,11.741531108753431,3.1019179583147545,1.303875728901565,0.1697343713266361,0.8902894689851951,0.19610580454683027,15.195802559766697,
distributed,1,1,1,0.24511987449409195,0.846,1.0,0.0,0.012661678524906786,0.006888101453619973,0.12653578441622224,0.054860944555377086,nan,nan,nan,nan,nan,nan,15.172523460583056,
distributed,1,1,2,0.23367821757563034,0.8563,1.99,0.13931927999475532,0.01232233131166069,0.004284140609866783,0.12523788925081117,0.05994891106811808,nan,nan,nan,nan,nan,nan,15.106137474504456,
distributed,1,1,3,0.23164639328957332,0.8568,2.9838709677419355,0.3049106779729928,0.013147050560650152,0.0038081739230662816,0.1424606376161504,0.04907425983536784,nan,nan,nan,nan,nan,nan,15.204157487712187,
distributed,1,1,5,0.2283693601383914,0.8622,4.97289972899729,0.5101633725255731,0.01341121376495788,0.0028892916352790394,0.1321638851884938,0.046792540527534926,nan,nan,nan,nan,nan,nan,14.864066399398824,
distributed,1,1,7,0.2277373149510117,0.8632,6.974137931034483,1.013746349389064,0.013237897619150174,0.002317472180833125,0.13021617674659655,0.05410487030350525,nan,nan,nan,nan,nan,nan,14.982288041529547,
distributed,1,1,10,0.22767629145669321,0.8641,9.96797153024911,1.6421904689366424,0.013546222481795586,0.002689419126126064,0.12788190578591557,0.054884110853278614,nan,nan,nan,nan,nan,nan,14.95115035659879,
distributed,1,1,20,0.2294708720557448,0.864,19.9501312335958,4.14095399636364,0.013149556282424767,0.0014728508097539166,0.12686559726938512,0.0492097216771966,nan,nan,nan,nan,nan,nan,15.022980668150565,
distributed,1,1,30,0.23168496941367334,0.8613,29.93348623853211,7.124432905485592,0.013042626831571445,0.001423015757997508,0.11557391134695799,0.050548119319242,nan,nan,nan,nan,nan,nan,14.894972744968646,
distributed,1,1,50,0.23511949422229178,0.8587,49.89705882352941,14.38363267359428,0.013334547194968663,0.0015004147251431628,0.12018566279465835,0.04644300161503596,nan,nan,nan,nan,nan,nan,15.183460876561828,
distributed,1,1,70,0.23750693061560305,0.8568,69.54103343465046,22.010562095275986,0.013160778537940962,0.0011067736436421371,0.14596612208982512,0.05874865205416993,nan,nan,nan,nan,nan,nan,15.02734821255203,
distributed,1,1,100,0.24251464896034353,0.8526,99.61155378486056,36.52472526324538,0.01274813204100636,0.0014141214540170325,0.14059224458226452,0.04977676322715077,nan,nan,nan,nan,nan,nan,14.909606051018715,
distributed,1,2,-1,0.2232296447100455,0.8755,97.24748490945674,43.16910270750863,0.01352357953377878,0.0030790295826141384,0.13704806316031926,0.04384264931663583,1e-05,0.0,5.4271326562509343e-17,2.606449346332021e-17,0.0,0.0,14.823601045421372,
distributed,1,2,1,0.25032198066697875,0.8399,1.0,0.0,0.012694941217698484,0.005949114236703916,0.1331252318566476,0.05361233162007153,nan,nan,nan,nan,nan,nan,14.873657653583296,
distributed,1,2,2,0.23396347430644512,0.8563,1.9896907216494846,0.14139190265868384,0.01298407453393267,0.004949484195585106,0.12842746045637918,0.060450996162169174,nan,nan,nan,nan,nan,nan,15.121792634682238,
distributed,1,2,3,0.22981883776860784,0.8625,2.985294117647059,0.2916610405434508,0.013075824746736119,0.0037847112777618843,0.12377465772764036,0.05361228491539417,nan,nan,nan,nan,nan,nan,14.94370359715259,
distributed,1,2,5,0.2277393015441705,0.8629,4.978779840848806,0.6362311020216047,0.012610640427512875,0.0031259524152962757,0.13303983118126064,0.0484716014229612,nan,nan,nan,nan,nan,nan,15.026803055280615,
distributed,1,2,7,0.22563003025450457,0.8695,6.9737417943107225,1.0210526194917653,0.01290012921763241,0.003256693597791573,0.1395583411893011,0.05821223579056886,nan,nan,nan,nan,nan,nan,15.228546067975419,
distributed,1,2,10,0.2249935125965555,0.869,9.967272727272727,1.19682829143686,0.01296560048350025,0.002013057061578553,0.1372399651587019,0.06012859036980637,nan,nan,nan,nan,nan,nan,14.814600261632856,
distributed,1,2,20,0.22373727906046426,0.8717,19.9501312335958,4.14095399636364,0.013086343426899488,0.001520361896593161,0.12624594518134433,0.0584369800193802,nan,nan,nan,nan,nan,nan,15.150789320072782,
distributed,1,2,30,0.2236060917709298,0.8723,29.70478413068845,5.701948984533466,0.012970634252092586,0.00143324827774175,0.12963842773891976,0.06386162201493661,nan,nan,nan,nan,nan,nan,15.07943041759342,
distributed,1,2,50,0.2235645239476075,0.8761,49.891352549889135,14.7,0.012980417303458908,0.0023191028364926533,0.13649022051632745,0.048971279974265675,nan,nan,nan,nan,nan,nan,14.925735549406218,
distributed,1,2,70,0.22359635641309947,0.8721,69.41932168550873,17.184747759439347,0.01255549758360922,0.0028167136686724614,0.13947077097675417,0.06508856062656544,nan,nan,nan,nan,nan,nan,15.00485400948865,
distributed,1,2,100,0.22358204418264446,0.8733,98.03018500486854,32.638061455232844,0.012629761014153968,0.0026724787558836008,0.1423793767264806,0.04900034572267539,nan,nan,nan,nan,nan,nan,15.28986395960397,
distributed,1,3,-1,0.2370910388387872,0.8541,4.203647416413374,1.2633224518652033,0.013546988001920503,0.004496566252044208,0.12379075706521508,0.053147752909121465,25.749359269564298,3.622301508005549,2.7270776553625216,0.4233709755094971,1.7341923615630415,0.39795867388138206,15.165945122072499,
distributed,1,3,1,0.24684567346315675,0.8439,1.0,0.0,0.012695690653477044,0.007135793026044449,0.13634655511031354,0.05935090603830572,nan,nan,nan,nan,nan,nan,15.053266822142849,
distributed,1,3,2,0.23651482835517845,0.8535,1.989795918367347,0.14069079067862747,0.01260700290069334,0.005189910162999638,0.12637934200965112,0.051350602811120756,nan,nan,nan,nan,nan,nan,14.990303574910442,
distributed,1,3,3,0.23573520001335047,0.8556,2.9846153846153847,0.29806538746827277,0.012622972675693421,0.0037843543182644363,0.13499950407732939,0.05260298233222971,nan,nan,nan,nan,nan,nan,15.140720000797959,
distributed,1,3,5,0.23771622996943026,0.854,4.978201634877384,0.6444291185917106,0.013771308315105629,0.0031932559428585463,0.13032405816753712,0.05260302826399052,nan,nan,nan,nan,nan,nan,14.824967897113776,
distributed,1,3,7,0.24016269168574067,0.8519,6.976284584980237,0.972972972972973,0.012498220962853863,0.0026246124730933983,0.11724221141503353,0.04958607570292013,nan,nan,nan,nan,nan,nan,15.082760514517744,
distributed,1,3,10,0.24721620869140992,0.8441,9.948096885813149,1.2182184966824683,0.013468600635831959,0.002192797826140946,0.12341837646256384,0.047573770231854065,nan,nan,nan,nan,nan,nan,14.971244672847222,
distributed,1,3,20,0.2635716454035767,0.8261,19.858321870701513,3.7287718637895195,0.013372633826636547,0.0013620354008199343,0.13770860683126637,0.049256541136636973,nan,nan,nan,nan,nan,nan,14.91857512258837,
distributed,1,3,30,0.27857702369961435,0.8127,29.846597462514417,5.230360089579556,0.012132771690197467,0.0019877430663337125,0.13698757380259421,0.06337686201276349,nan,nan,nan,nan,nan,nan,14.891108511568895,
distributed,1,3,50,0.2933501513375102,0.7998,49.49148936170213,10.821275340735028,0.013361580454775215,0.002149040912840895,0.13248927645511746,0.05431806473077372,nan,nan,nan,nan,nan,nan,14.819786591985286,
distributed,1,3,70,0.29680680539504944,0.7959,69.36946277097078,20.8384791799419,0.012394673362750417,0.0019215774974325622,0.09677085314820112,0.04116180428652614,nan,nan,nan,nan,nan,nan,15.06547649908307,
distributed,1,3,100,0.30920687686807746,0.785,97.65895953757226,31.06847276581197,0.013333740270377308,0.0007614256646287129,0.1117690084039623,0.04200094199453584,nan,nan,nan,nan,nan,nan,15.043361905843732,
Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,0,0,-1,0.22361170529868918,0.8736,34.38500635324015,14.62345908311558,0.012693627440457978,0.002591609310867991,0.1415916505982391,0.052821373134845105,7.204809735990473,4.845354211044299,0.5175618620690091,0.10209249300679031,0.164605997335092,0.161693389462567,14.671294138253137,
distributed,0,0,1,0.24545140275716132,0.8458,1.0,0.0,0.012480095319407209,0.007168779207274609,0.1300121115893693,0.053251285859268686,nan,nan,nan,nan,nan,nan,15.10417393233031,
distributed,0,0,2,0.23436651883030846,0.8556,1.9891304347826086,0.14506169422830154,0.013404605461936,0.005532117860845577,0.1361961192429716,0.0595275002165874,nan,nan,nan,nan,nan,nan,15.105756101614553,
distributed,0,0,3,0.2299299934274632,0.8604,2.9846153846153847,0.29806538746827277,0.012805762520606506,0.0038941045794930198,0.1340671923359331,0.05371977901188506,nan,nan,nan,nan,nan,nan,15.168478826405089,
distributed,0,0,5,0.22668316179473635,0.8663,4.978779840848806,0.6362311020216047,0.013135733843705082,0.0031748315431390497,0.13003663300240964,0.049676080385874684,nan,nan,nan,nan,nan,nan,14.971118499137097,
distributed,0,0,7,0.22524938891163787,0.8699,6.9737417943107225,1.0210526194917653,0.013462913517468771,0.002798390152559244,0.12911535231675966,0.05175461625074442,nan,nan,nan,nan,nan,nan,14.835564700307728,
distributed,0,0,10,0.22442614541574013,0.8709,9.954462659380692,1.216253657418416,0.013342431610331598,0.002069138010832619,0.13498262378653694,0.0581260157296359,nan,nan,nan,nan,nan,nan,14.902273288761549,
distributed,0,0,20,0.22345916490229537,0.8718,19.868715083798882,3.16412505489886,0.013247540379581318,0.0019113974768679228,0.1461198811826043,0.0490066404555162,nan,nan,nan,nan,nan,nan,14.877352263749023,
distributed,0,0,30,0.2229753826350912,0.8732,29.743529411764705,6.321040701937898,0.013012983891591343,0.001506154522257673,0.13024624053846182,0.048967344879701453,nan,nan,nan,nan,nan,nan,15.081637173327819,
distributed,0,0,50,0.22278321513630817,0.8736,49.27489177489178,11.91889256600629,0.013184077759938389,0.0011672989202717538,0.14637531406210222,0.04402154333707849,nan,nan,nan,nan,nan,nan,15.041557950871187,
distributed,0,0,70,0.22266787092676182,0.8744,68.7797619047619,19.08205963726138,0.01267913269530272,0.0010135214122622427,0.1332952844586843,0.05695317378872577,nan,nan,nan,nan,nan,nan,15.091450356810265,
distributed,0,0,100,0.2226490336917994,0.8741,97.86711930164888,32.042831578303996,0.012898598516172208,0.0007457727802910929,0.15309897483616478,0.062174808559363706,nan,nan,nan,nan,nan,nan,15.08215171392799,
distributed,0,1,-1,0.22778555103120957,0.8642,9.37037037037037,3.161560509085301,0.012879400783034308,0.002068142454177934,0.1327746961535466,0.05614486216852671,12.048098214232837,3.5151639552368077,1.3611779154290797,0.19162027975036594,0.916950561148627,0.22799353620381166,14.899501574052563,
distributed,0,1,1,0.24441573754998236,0.8471,1.0,0.0,0.01339327575462687,0.007152072823917248,0.12250991394709884,0.049676214599183734,nan,nan,nan,nan,nan,nan,15.085254056891554,
distributed,0,1,2,0.23456724191504608,0.8549,1.989247311827957,0.14430489325798443,0.013716549905794661,0.005416541405709926,0.13398795991928866,0.052934307017588875,nan,nan,nan,nan,nan,nan,15.127035468145442,
distributed,0,1,3,0.23011691565384193,0.8598,2.9854545454545454,0.29012338845660307,0.013053024802503444,0.004264046389067792,0.12460679861049186,0.051673843945538596,nan,nan,nan,nan,nan,nan,15.16609723263381,
distributed,0,1,5,0.22866868637455123,0.8623,4.972451790633609,0.5734890587546742,0.012961562562124133,0.003091544716013986,0.13432979969209463,0.06219944158653815,nan,nan,nan,nan,nan,nan,14.63467615085688,
distributed,0,1,7,0.22774417861798038,0.8625,6.974789915966387,0.7252171596056117,0.01243517398524967,0.002574297128131099,0.13009701647028826,0.05330713997174426,nan,nan,nan,nan,nan,nan,14.934263545676536,
distributed,0,1,10,0.2277286557563573,0.8641,9.948979591836734,1.2083045973594573,0.012775726793832497,0.002343612437936216,0.12744278446341833,0.056073584504308584,nan,nan,nan,nan,nan,nan,15.211778168213245,
distributed,0,1,20,0.22990398085497107,0.8635,19.9501312335958,4.14095399636364,0.013179799226067115,0.0030522431608534686,0.13127211382562043,0.05397629399308704,nan,nan,nan,nan,nan,nan,14.993268421755106,
distributed,0,1,30,0.23110527223368327,0.863,29.755605381165918,5.314069441309094,0.013466639567177816,0.0024034232250462304,0.10737532186703914,0.05127181504785359,nan,nan,nan,nan,nan,nan,15.015548107535773,
distributed,0,1,50,0.23605444696708952,0.8578,49.35030549898167,11.001752076502836,0.012972024863786458,0.0014286850432627062,0.1025788567179971,0.044145776001857304,nan,nan,nan,nan,nan,nan,15.121422597807367,
distributed,0,1,70,0.23796104157322392,0.8549,69.60040567951319,22.16944688078618,0.012491400658939646,0.003110759172798497,0.13551644693196777,0.0539859801213019,nan,nan,nan,nan,nan,nan,15.022328748348944,
distributed,0,1,100,0.24102045194535737,0.8521,99.0910891089109,35.442049727532535,0.012312667526345236,0.0038194572516118282,0.1278026022496082,0.07361822296051306,nan,nan,nan,nan,nan,nan,14.860064301963323,
distributed,0,2,-1,0.22293354026729392,0.8743,98.62758620689655,45.77141271822645,0.011220334244247388,0.0035082958283432766,0.13013940120409206,0.0504602921251534,1e-05,0.0,5.536328217976169e-17,2.1807893743257477e-17,0.0,0.0,14.903753821550913,
distributed,0,2,1,0.2448345183792327,0.845,1.0,0.0,0.013275919467015307,0.006835953391674722,0.1203341246042549,0.05026302853995797,nan,nan,nan,nan,nan,nan,15.09793498005353,
distributed,0,2,2,0.23427206330474723,0.856,1.9894736842105263,0.1428261375083551,0.012954809540702236,0.004296740883860329,0.13064090907702264,0.054659918383641266,nan,nan,nan,nan,nan,nan,15.006730825171013,
distributed,0,2,3,0.23079131375265047,0.8595,2.9838709677419355,0.3049106779729928,0.013654749950077242,0.003799378107862959,0.14045215396066374,0.05761290502037956,nan,nan,nan,nan,nan,nan,15.213471435108547,
distributed,0,2,5,0.22785648923444274,0.8677,4.974226804123711,0.5555217280377643,0.012747555586121362,0.0031537393196837456,0.12637017446596388,0.048342699337187406,nan,nan,nan,nan,nan,nan,14.95653407326586,
distributed,0,2,7,0.22551453094567583,0.8684,6.96078431372549,0.8682411684924769,0.012894823288764878,0.0022578534191889815,0.13629271438517016,0.05531149033451157,nan,nan,nan,nan,nan,nan,15.06280082233451,
distributed,0,2,10,0.2246272239263852,0.8708,9.967391304347826,1.6560139707949761,0.013331098280970833,0.002628538192149703,0.13869706944065371,0.054646276846217645,nan,nan,nan,nan,nan,nan,15.168859984736235,
distributed,0,2,20,0.22348181256273336,0.8717,19.880407124681934,3.6884952250992558,0.012696831927130229,0.0016724768056923381,0.11993647277780832,0.05039180577876549,nan,nan,nan,nan,nan,nan,14.994064521785818,
distributed,0,2,30,0.22387533901420467,0.8717,29.71325301204819,5.591951069685343,0.012763857124660698,0.0018888103187255985,0.1486228558299299,0.047399738447308194,nan,nan,nan,nan,nan,nan,15.127979753285684,
distributed,0,2,50,0.22308483263959372,0.8737,49.89705882352941,14.38363267359428,0.013590275398372112,0.00212574343189378,0.13524567320978126,0.049271166810343846,nan,nan,nan,nan,nan,nan,15.192527689196135,
distributed,0,2,70,0.22308402871735292,0.8736,68.68869936034115,19.619264908644144,0.014437668289454923,0.003923113396242825,0.14969755759391506,0.06531640680642656,nan,nan,nan,nan,nan,nan,14.791249282401333,
distributed,0,2,100,0.2229456834079975,0.8748,98.64763779527559,34.405264455054294,0.013415780326854846,0.001342820112966689,0.12208973072051084,0.05045105653646275,nan,nan,nan,nan,nan,nan,14.788583880912126,
distributed,0,3,-1,0.23804372786873668,0.854,4.32051282051282,1.343582010904967,0.013599559398365562,0.0034631788839541624,0.13412238169956156,0.05572118885317875,25.836410898908053,3.2400141521802412,2.7702320356057735,0.3885015743208076,1.753149497212408,0.3724596652733733,15.086321257986995,
distributed,0,3,1,0.24874079229041565,0.8434,1.0,0.0,0.013294232101047415,0.006616451630045848,0.1450494707311722,0.050909032592199796,nan,nan,nan,nan,nan,nan,15.04265176906086,
distributed,0,3,2,0.2367762400333628,0.8532,1.9896907216494846,0.14139190265868384,0.012773431825608863,0.004117631734446539,0.12918607684338282,0.04899788853985206,nan,nan,nan,nan,nan,nan,15.149130067083014,
distributed,0,3,3,0.23638381878346437,0.8547,2.9838709677419355,0.3049106779729928,0.01297695335805453,0.003902417272875851,0.14231678596089564,0.053732987958208606,nan,nan,nan,nan,nan,nan,15.172595868664272,
distributed,0,3,5,0.23745643606080175,0.8545,4.973544973544974,0.5625040994209796,0.013207170735699469,0.0026814273229725837,0.12751577891097157,0.05513414793767725,nan,nan,nan,nan,nan,nan,14.815216807657094,
distributed,0,3,7,0.24101594355682895,0.8503,6.974137931034483,1.013746349389064,0.012934713020525613,0.002664667657429129,0.1321244632919514,0.05483813612218855,nan,nan,nan,nan,nan,nan,15.004154183231558,
distributed,0,3,10,0.24684515493181933,0.8448,9.969072164948454,1.6155494421403511,0.012772303333930337,0.0017539292093630477,0.12777353689630375,0.0485618851186108,nan,nan,nan,nan,nan,nan,15.108080536091231,
distributed,0,3,20,0.26549750028377445,0.824,19.9501312335958,4.14095399636364,0.01338145948333817,0.0019810457208598205,0.13394505919801197,0.05239443353896607,nan,nan,nan,nan,nan,nan,15.295670966389258,
distributed,0,3,30,0.27791297263778436,0.8122,29.82217090069284,5.251877970994968,0.013166752825137325,0.001274355348610186,0.11495321577569713,0.05965263323106051,nan,nan,nan,nan,nan,nan,14.95219542883755,
distributed,0,3,50,0.2924253242777018,0.8016,49.89705882352941,14.38363267359428,0.01364115460385393,0.002274140545239689,0.11901896742013027,0.04815745380443854,nan,nan,nan,nan,nan,nan,14.944740274273185,
distributed,0,3,70,0.3035190850561448,0.7894,69.07453416149069,17.35050431543706,0.014256768142600343,0.0032373385503497356,0.12636465084950402,0.05237148664761296,nan,nan,nan,nan,nan,nan,14.861083734654,
distributed,0,3,100,0.3120580992565091,0.7814,97.64467483506127,28.564133493285286,0.011958366500888237,0.0029951176511550798,0.12689170662515853,0.04437454424867932,nan,nan,nan,nan,nan,nan,15.094082354015493,
distributed,1,0,-1,0.22323410530356005,0.8725,27.959048877146632,11.701247099068944,0.012420608559527537,0.0036271590917104474,0.14285088157110237,0.04535832645497682,8.315598327480986,3.70631689392519,0.5613907299222649,0.08744778913719843,0.20440042087103907,0.148186723650164,15.044546489767542,
distributed,1,0,1,0.24628458055044508,0.8438,1.0,0.0,0.012921105486659024,0.006199161190042092,0.13162958933771102,0.05378913128756908,nan,nan,nan,nan,nan,nan,14.888721566910114,
distributed,1,0,2,0.23398945419875022,0.8562,1.9893617021276595,0.1435598073366932,0.013268993540777863,0.004848857064228854,0.13391829238983619,0.05372682400983464,nan,nan,nan,nan,nan,nan,15.207333821228046,
distributed,1,0,3,0.2304029536338419,0.8613,2.9838709677419355,0.3049106779729928,0.012783903787252374,0.003873182614124814,0.13875760224287018,0.05166586956569849,nan,nan,nan,nan,nan,nan,14.854641655449438,
distributed,1,0,5,0.22650701714621196,0.8673,4.973958333333333,0.5004928537421317,0.012867930485759066,0.0031609938431879175,0.1283999636590003,0.05507661891677934,nan,nan,nan,nan,nan,nan,14.904499776445869,
distributed,1,0,7,0.22535873504792195,0.8704,6.9737417943107225,1.0210526194917653,0.013314307075377663,0.0022025894075633585,0.12924719581104369,0.06080779155084103,nan,nan,nan,nan,nan,nan,14.723573508952489,
distributed,1,0,10,0.22460943625838364,0.87,9.966666666666667,1.2074151066097447,0.01289465336622746,0.0022004590073234024,0.1459137842792517,0.06014581709394619,nan,nan,nan,nan,nan,nan,14.95793850178761,
distributed,1,0,20,0.22343359953224917,0.8719,19.9025069637883,3.105874638178252,0.013104895963687023,0.002355370926624726,0.15138885939044242,0.04855030140283953,nan,nan,nan,nan,nan,nan,14.817440093227153,
distributed,1,0,30,0.22298622355789188,0.8734,29.931116389548695,7.233870947762953,0.013065523346461116,0.0012487158125462827,0.13376339123109388,0.06096382191909002,nan,nan,nan,nan,nan,nan,15.099475222149929,
distributed,1,0,50,0.2227145568980377,0.8737,49.89705882352941,14.38363267359428,0.012845011187217259,0.0012827708165165878,0.12463524331858364,0.04522069783350809,nan,nan,nan,nan,nan,nan,15.070554708779174,
distributed,1,0,70,0.22270942751705966,0.8731,68.76610505450941,18.96532609131728,0.013531364905963043,0.0016308907216561485,0.11810482421172774,0.047286442963091174,nan,nan,nan,nan,nan,nan,15.16036839996069,
