Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,1,3,10,0.24532895470169888,0.8462,9.975409836065573,1.4499655168313488,0.012800878093078682,0.0027791511290227696,0.1370977370331231,0.05629213775573028,nan,nan,nan,nan,nan,nan,19.840213001137673,
distributed,1,3,20,0.26194580765129605,0.8285,19.890788224121557,2.7605018330677433,0.013050737401214298,0.0017982941379959233,0.11704774454958662,0.05408143611979494,nan,nan,nan,nan,nan,nan,19.942634503189716,
distributed,1,3,30,0.2746464639923792,0.8162,29.946395563770796,6.475609469813646,0.01388718099137932,0.0021813128394157196,0.14666564367104767,0.055894383915223736,nan,nan,nan,nan,nan,nan,20.152660584739465,
distributed,1,3,50,0.2888951613476905,0.8043,49.47409733124019,10.39243684052133,0.012556110538609746,0.0012483566833450825,0.13631322270635696,0.046895453719864165,nan,nan,nan,nan,nan,nan,19.76891417553333,
distributed,1,3,70,0.30151567232356224,0.7924,69.18459191456903,15.43526805727714,0.01316700009708103,0.000998079460150843,0.1262758759559138,0.0524664566640402,nan,nan,nan,nan,nan,nan,19.890940537087243,
distributed,1,3,100,0.30373759030532244,0.7903,98.84647887323943,29.93430306521266,0.012692152164641991,0.0011173271567605707,0.11289962350440524,0.05532426850119123,nan,nan,nan,nan,nan,nan,19.972858620096982,
distributed,2,0,-1,0.2226694635036524,0.8746,27.715270935960593,11.495900424634428,0.013185445518452375,0.0018306544610703708,0.14604896903455306,0.05840624817570064,7.042076112180917,3.047715914288839,0.5435977817975375,0.09705238329565746,0.1783461937238178,0.12750665670549022,20.228751001574913,
distributed,2,0,1,0.2393547275743491,0.8508,1.0,0.0,0.013956157439238616,0.006941776964396137,0.13046535063021564,0.054780602455706685,nan,nan,nan,nan,nan,nan,19.93016811358468,
distributed,2,0,2,0.22997722534698162,0.8622,1.9922480620155039,0.12307692307692308,0.013029587017180367,0.00453896951760892,0.1280797624996291,0.05075862304826682,nan,nan,nan,nan,nan,nan,20.01754882536944,
distributed,2,0,3,0.22734817493583565,0.8665,2.9881656804733727,0.2625724481946625,0.012754003783175583,0.00363779864678612,0.13661093427881454,0.05384919634847905,nan,nan,nan,nan,nan,nan,19.90514737850077,
distributed,2,0,5,0.22507530135247997,0.8694,4.983050847457627,0.5713045500334204,0.013034298827078836,0.003252656862506903,0.14447155825751176,0.05309002575757017,nan,nan,nan,nan,nan,nan,20.034179283514312,
distributed,2,0,7,0.22385591491473233,0.8711,6.9808,0.8796701580742639,0.013166570197619888,0.0028948369104094857,0.1283702926085674,0.04912323958408153,nan,nan,nan,nan,nan,nan,19.99484850976894,
distributed,2,0,10,0.22325134899812704,0.8724,9.976377952755906,1.4225570776082255,0.013286373790241722,0.0021792457745210482,0.1265163554577609,0.061401005177399506,nan,nan,nan,nan,nan,nan,20.081202757299824,
distributed,2,0,20,0.22271832629465532,0.8735,19.959660297239914,3.7594251955473568,0.013390770064355368,0.0014850335107176457,0.1509445379515449,0.06170999815185238,nan,nan,nan,nan,nan,nan,20.059021768147662,
distributed,2,0,30,0.22242043921991414,0.8748,29.950511945392492,6.246855246914819,0.012487064391546397,0.001541975350720191,0.13155862181288777,0.051540915095213385,nan,nan,nan,nan,nan,nan,20.10076435188318,
distributed,2,0,50,0.22237802505959828,0.8748,49.4800625488663,9.996844495280788,0.013091145088604905,0.0018240836485431482,0.138489656302388,0.05151673530753457,nan,nan,nan,nan,nan,nan,20.08300116238541,
distributed,2,0,70,0.22231084058932732,0.8752,69.84574868322046,15.021567827627047,0.012742033313800439,0.0014469125217795543,0.12367685962331991,0.04992685655259091,nan,nan,nan,nan,nan,nan,19.794480670795807,
distributed,2,0,100,0.22232616087852242,0.8753,99.85857142857142,24.678375599342477,0.013735805760124141,0.0028507439477214592,0.12120798260889101,0.052405020869862054,nan,nan,nan,nan,nan,nan,20.020173387932157,
distributed,2,1,-1,0.22657293546724677,0.8651,7.142857142857143,2.2431625185911996,0.013306202122257502,0.003606404281603541,0.12313477348993822,0.052626355893826415,13.365635422883516,3.345045900099034,1.3101641575154257,0.18269730828952901,0.9195739279443326,0.19179889800803218,20.031129276206997,
distributed,2,1,1,0.23961389946317294,0.8498,1.0,0.0,0.012574062966517854,0.006841865921982823,0.13490059047606545,0.05261969530784922,nan,nan,nan,nan,nan,nan,20.05655286819132,
distributed,2,1,2,0.23076877411719054,0.8605,1.9919354838709677,0.125475097130865,0.013465537980943836,0.0051904020050320245,0.1310072577148999,0.05031992664622655,nan,nan,nan,nan,nan,nan,19.71693669774166,
distributed,2,1,3,0.2283449659506224,0.8629,2.9879518072289155,0.26486423168198797,0.012658372460000733,0.004007545482368067,0.14216407850943605,0.04759354072040615,nan,nan,nan,nan,nan,nan,20.103442575287293,
distributed,2,1,5,0.2271294876394893,0.8644,4.983505154639175,0.41335977756181824,0.0129995050963177,0.0030075807094283044,0.13963748041482402,0.053790941064576554,nan,nan,nan,nan,nan,nan,19.992856360455672,
distributed,2,1,7,0.22692676560703332,0.8641,6.980360065466448,0.8892745589846912,0.012678082572480747,0.0029887145253152847,0.1396753005974509,0.05387961021414434,nan,nan,nan,nan,nan,nan,20.210819593027924,
distributed,2,1,10,0.2264177777882865,0.8667,9.976063829787234,1.4315199795486104,0.013545275065708151,0.002030882577730501,0.1296565769499793,0.05680179959807541,nan,nan,nan,nan,nan,nan,20.188663754093252,
distributed,2,1,20,0.2288387919305456,0.865,19.96130346232179,3.6880471332474833,0.013060215025860362,0.0017321129869650085,0.13993199381423568,0.05513407621262995,nan,nan,nan,nan,nan,nan,19.986387768809195,
distributed,2,1,30,0.2303485149195057,0.8634,29.82612383375742,5.547051459371986,0.01267781474380783,0.001632677901163013,0.1171974296256783,0.04684540336656637,nan,nan,nan,nan,nan,nan,19.953041351748226,
distributed,2,1,50,0.23471037142231907,0.8591,49.47574334898279,10.07012449810862,0.012582004929032541,0.0012943934904899263,0.14139510743162167,0.05421343845325556,nan,nan,nan,nan,nan,nan,20.086764489238636,
distributed,2,1,70,0.2386340358729354,0.856,69.8963963963964,20.25450315261235,0.013221986091646789,0.0010841319694228143,0.12462724014301382,0.06683053342516582,nan,nan,nan,nan,nan,nan,20.204894233818955,
distributed,2,1,100,0.24352092304526016,0.8515,98.95812274368231,24.732344993730152,0.01248750509817479,0.002185496471359319,0.12711617382418844,0.04976365787887809,nan,nan,nan,nan,nan,nan,19.95986675401242,
distributed,2,2,-1,0.22278336476932192,0.8759,99.01369863013699,43.57751713900185,0.013508210835279724,0.0032212308353063435,0.13352048373774955,0.05147214744520156,1e-05,0.0,5.630618687267002e-17,2.7804165061068e-17,0.0,0.0,20.10588853958014,
distributed,2,2,1,0.23970651551353442,0.8496,1.0,0.0,0.013388401901955595,0.007215624030820796,0.13095881845911778,0.05918934868007499,nan,nan,nan,nan,nan,nan,19.91991640982812,
distributed,2,2,2,0.23062273446495005,0.86,1.9921875,0.12354556163185447,0.013181018992997113,0.004776155146196202,0.12953810140011165,0.05117587223148051,nan,nan,nan,nan,nan,nan,20.078437325651336,
distributed,2,2,3,0.22782034287311853,0.8644,2.9885714285714284,0.25816180019877655,0.013195321950064655,0.0038677925534756695,0.12937133497912795,0.04751683694365092,nan,nan,nan,nan,nan,nan,19.915084923156293,
distributed,2,2,5,0.22503287428745733,0.8698,4.98406374501992,0.554593553871802,0.013110020309649889,0.003410293362080774,0.13249406274764022,0.055694032224480314,nan,nan,nan,nan,nan,nan,20.124089694627482,
distributed,2,2,7,0.22407940202429297,0.8709,6.9748427672955975,0.6536215816683872,0.013033766380361406,0.0024461386292650308,0.12939760139120776,0.0559753707052891,nan,nan,nan,nan,nan,nan,20.17527439928051,
distributed,2,2,10,0.22545340341818654,0.8735,9.955704697986578,1.2249568933565447,0.013097245127642966,0.0023154447775770052,0.13372742402861224,0.05087767631658019,nan,nan,nan,nan,nan,nan,19.93460989142478,
distributed,2,2,20,0.22313607451143624,0.8731,19.9438202247191,2.669007306097156,0.013376733806199671,0.001492265224613729,0.14117323580781163,0.05398382614464263,nan,nan,nan,nan,nan,nan,20.21440919271958,
distributed,2,2,30,0.22310101646779162,0.8755,29.947841726618705,6.396600839595799,0.01270296539895438,0.001977293411186084,0.14200633698736748,0.051486404484111396,nan,nan,nan,nan,nan,nan,20.020869853364157,
distributed,2,2,50,0.22284030993886145,0.8737,49.63819500402901,9.541640289189486,0.013409327910238538,0.0012090989410651182,0.14768905049724698,0.048374020579937345,nan,nan,nan,nan,nan,nan,20.25418272593054,
distributed,2,2,70,0.22322102081540224,0.8767,69.35231586940016,15.186424859064097,0.013065741322378841,0.0009663294970873774,0.13437648288509904,0.050037147465482816,nan,nan,nan,nan,nan,nan,19.967953437162308,
distributed,2,2,100,0.22261642123470848,0.875,98.72608695652174,24.875690945177784,0.012597701062316818,0.0015821072776076748,0.13884225601964995,0.028075591842914336,nan,nan,nan,nan,nan,nan,19.98615267066729,
distributed,2,3,-1,0.2343912946949484,0.8562,3.72192513368984,1.1303726584356046,0.013751151246611411,0.004468803132168072,0.12998963586818052,0.057389313455852235,25.508044286211017,2.79884240841169,2.6481972167712553,0.3949840104205125,1.742076582306479,0.3729351184852291,19.805722113025055,
distributed,2,3,1,0.23910629959066532,0.8504,1.0,0.0,0.01387582220224748,0.006781013318907727,0.12940403084847113,0.053305185462764956,nan,nan,nan,nan,nan,nan,20.202459280151306,
distributed,2,3,2,0.2320675101636839,0.8583,1.992537313432836,0.12081115874296364,0.012510671531306824,0.0042227857951094225,0.12428606020362683,0.05237890510171684,nan,nan,nan,nan,nan,nan,20.124904114686302,
distributed,2,3,3,0.23184788101747555,0.8607,2.988472622478386,0.25924360492483933,0.013086743307204734,0.0038933811149760213,0.13205830890471648,0.0551180775304862,nan,nan,nan,nan,nan,nan,19.991440854079038,
distributed,2,3,5,0.2337662910411565,0.8598,4.984674329501916,0.5442341547870173,0.01309070146558296,0.002961291061697246,0.12510712819536035,0.056968163168635184,nan,nan,nan,nan,nan,nan,20.11321610700047,
distributed,2,3,7,0.23846021308203694,0.8537,6.980952380952381,0.6329899263259194,0.012550190098373201,0.0026861798356640296,0.13049444362403165,0.060700731426911826,nan,nan,nan,nan,nan,nan,19.83086492130207,
distributed,2,3,10,0.24358424683236957,0.8493,9.957528957528957,1.0957961067255264,0.013004145610111734,0.002339160022111416,0.12467144666517999,0.05470213201811347,nan,nan,nan,nan,nan,nan,19.929002472879738,
distributed,2,3,20,0.26228257050450876,0.829,19.962075848303392,3.6538461538461537,0.012853299862980736,0.0016513431956208238,0.13475707191893874,0.049816939063810566,nan,nan,nan,nan,nan,nan,20.029692124978478,
distributed,2,3,30,0.2755208563331497,0.8166,29.903339191564147,4.595827510497526,0.013091553545348371,0.0011935857069590519,0.13041659716202675,0.059725960254283374,nan,nan,nan,nan,nan,nan,19.913853389622766,
distributed,2,3,50,0.29324280548565773,0.7992,49.82035466461064,9.255554814518371,0.013550335262165258,0.003750325068756137,0.11711572607460209,0.036585816253986506,nan,nan,nan,nan,nan,nan,19.827726289280488,
distributed,2,3,70,0.30295069897471627,0.7915,69.38543247344461,15.15552704461313,0.013632980700903977,0.0024316614390516547,0.1437828951703966,0.06591488988267982,nan,nan,nan,nan,nan,nan,20.145480503264956,
distributed,2,3,100,0.3108166932335701,0.7832,99.85877318116975,32.74117247442431,0.013256890327776539,0.0010621560187649758,0.11255808511303651,0.045158013444505714,nan,nan,nan,nan,nan,nan,20.01504730161661,
distributed,3,0,-1,0.22272342616363877,0.8732,22.412976313079298,8.926636670642367,0.01318729807433696,0.0022970722652544077,0.13076888362515018,0.050469273528332415,8.187322186549839,3.4041503083452165,0.5470599705317918,0.09967871442342656,0.1949256184085287,0.128341074745628,19.97968576411491,
distributed,3,0,1,0.23956222390050003,0.8501,1.0,0.0,0.012357693545838285,0.0068933489092174085,0.13361809383217801,0.04978815125101523,nan,nan,nan,nan,nan,nan,19.998682870788233,
distributed,3,0,2,0.23031187528382688,0.8604,1.992063492063492,0.12449912047907005,0.013479411560294377,0.004922952959421026,0.13305389778885315,0.06112624610772722,nan,nan,nan,nan,nan,nan,20.29413916501689,
distributed,3,0,3,0.22757116974980943,0.8663,2.988472622478386,0.25924360492483933,0.013147558926704531,0.0035898535081508205,0.13039047597446424,0.05167965312077334,nan,nan,nan,nan,nan,nan,19.82363423894986,
distributed,3,0,5,0.22489475386465674,0.8692,4.98422090729783,0.5519483651864814,0.01392113617952306,0.003715829856213635,0.1267135111401731,0.046931468640787045,nan,nan,nan,nan,nan,nan,20.016348959939954,
distributed,3,0,7,0.22395052581045502,0.8719,6.980360065466448,0.8892745589846912,0.012955349027603081,0.002738736139993342,0.13482343819251402,0.0593703837476174,nan,nan,nan,nan,nan,nan,19.945988909177537,
distributed,3,0,10,0.22325123764925453,0.8726,9.956291390728477,1.2171817676737642,0.012952801964309783,0.0021150728411586093,0.13099874066974534,0.05201493507255951,nan,nan,nan,nan,nan,nan,19.92599220436053,
distributed,3,0,20,0.22275318379775466,0.8737,19.91675025075226,2.6811888312155747,0.013038100351323537,0.0023513529697525193,0.13489025973821256,0.044821692334279926,nan,nan,nan,nan,nan,nan,20.126085092843834,
distributed,3,0,30,0.22246473631274272,0.8742,29.807724601175483,4.695359512520249,0.013026201769480165,0.001964136991652402,0.1206125417644474,0.049881504503735984,nan,nan,nan,nan,nan,nan,20.19689245829265,
distributed,3,0,50,0.2224922191965213,0.875,49.781847133757964,12.320925802066476,0.012466704841264251,0.0020092284033670603,0.13081681080415472,0.048246518596410576,nan,nan,nan,nan,nan,nan,19.74559848671552,
distributed,3,0,70,0.2228394800689885,0.8733,69.39905734485467,19.129231558010897,0.012824605742898435,0.0023736741523012065,0.1268233798980399,0.07269932954741003,nan,nan,nan,nan,nan,nan,19.453787706120366,
distributed,3,0,100,0.22252362531427614,0.8742,98.23956043956044,25.667099563448925,0.013222003441562045,0.0012759636083448508,0.150170938225593,0.06392372700068046,nan,nan,nan,nan,nan,nan,19.876318250611945,
distributed,3,1,-1,0.2272189753244989,0.8642,7.645056726094003,1.9805501610448675,0.012791273384333354,0.0028270960119681503,0.1397572703966895,0.04823069628621587,12.556758091333862,2.291781152965277,1.2855880631375032,0.17631366029336054,0.88272886757612,0.1827470393153885,19.975439948514307,
distributed,3,1,1,0.23958264373382324,0.851,1.0,0.0,0.013413363085134465,0.0067715068870394255,0.13045698599895697,0.054884982122408534,nan,nan,nan,nan,nan,nan,19.854108173604626,
distributed,3,1,2,0.23071588045484956,0.8593,1.9919354838709677,0.125475097130865,0.013738625632694608,0.004693571879708502,0.13387017682806995,0.052848380875595485,nan,nan,nan,nan,nan,nan,20.13170575524465,
distributed,3,1,3,0.22800978700811295,0.8632,2.9882697947214076,0.2614486326673549,0.013206787042229844,0.003830039770718547,0.13584733998116635,0.05788890789320259,nan,nan,nan,nan,nan,nan,20.151348072478143,
distributed,3,1,5,0.2262830568711556,0.8674,4.983903420523139,0.5572771199790213,0.013022341462963181,0.0033348551389023955,0.13638993072234837,0.05042686722491268,nan,nan,nan,nan,nan,nan,20.192044143429882,
distributed,3,1,7,0.22633890317742636,0.8665,6.980582524271845,0.8844332774281066,0.012737445513300619,0.0028438434810277606,0.13459300844605046,0.045777227644755,nan,nan,nan,nan,nan,nan,20.06252648345986,
distributed,3,1,10,0.22687676977037619,0.8658,9.955223880597014,1.1239612488377386,0.013291265884902433,0.002267660483919603,0.13459483157707247,0.055589422062679424,nan,nan,nan,nan,nan,nan,19.949444383452896,
distributed,3,1,20,0.22917427210382185,0.865,19.962818003913895,3.62057724205433,0.01250710652011249,0.0020954006801131523,0.13493313902151904,0.060833979172242716,nan,nan,nan,nan,nan,nan,20.186279259544737,
distributed,3,1,30,0.230779373254039,0.8628,29.7689497716895,5.240807808152715,0.013075241506779038,0.0012674268830112885,0.14470942907685683,0.05108385558332904,nan,nan,nan,nan,nan,nan,19.878424578175967,
distributed,3,1,50,0.2337023786783196,0.8603,49.66825396825397,11.835289353204427,0.012910174937986373,0.0019186226925435599,0.1286472068835136,0.05759108073424389,nan,nan,nan,nan,nan,nan,19.963375008928775,
distributed,3,1,70,0.24074460986873064,0.8531,69.74905802562171,15.017573039609296,0.013264401463537306,0.0013326242613296187,0.13826730898057588,0.041019918721285076,nan,nan,nan,nan,nan,nan,20.022758858213706,
distributed,3,1,100,0.24373322828016122,0.851,99.11383285302594,24.676214368406583,0.012931703006523083,0.0008306631157197812,0.11732876168257157,0.04575544046971166,nan,nan,nan,nan,nan,nan,19.97462536560435,
distributed,3,2,-1,0.22259568150259684,0.8755,97.81797752808988,41.88244129571352,0.013575821590119119,0.00245152950407791,0.13719444933017017,0.05123885964815602,1e-05,0.0,5.633156218640055e-17,2.91849951263909e-17,0.0,0.0,19.893937689116424,
distributed,3,2,1,0.239629140381668,0.8507,1.0,0.0,0.013427946708148054,0.007016658238490508,0.1324461210695032,0.0611039270883285,nan,nan,nan,nan,nan,nan,20.130621353315867,
distributed,3,2,2,0.23211945777518986,0.8628,1.992537313432836,0.12081115874296364,0.012372699629400274,0.004749603149268201,0.12390373757751161,0.0504302476637803,nan,nan,nan,nan,nan,nan,20.06239140963889,
distributed,3,2,3,0.2284567354301983,0.8652,2.9882697947214076,0.2614486326673549,0.013519364753922104,0.004053472309991476,0.1327514314264701,0.05692948975421801,nan,nan,nan,nan,nan,nan,19.91035606459184,
distributed,3,2,5,0.22523608883990717,0.8697,4.983903420523139,0.5572771199790213,0.012783237198502296,0.00320726207251618,0.1345502737734229,0.05248456356287615,nan,nan,nan,nan,nan,nan,19.989020440631595,
distributed,3,2,7,0.22431906234511656,0.8702,6.981220657276995,0.8703701653698092,0.01307815017596999,0.0023998618129376322,0.1266148027151047,0.054445307733954666,nan,nan,nan,nan,nan,nan,20.101910764145433,
distributed,3,2,10,0.223531104787558,0.8733,9.975409836065573,1.4499655168313488,0.013424527519028838,0.002492576793646728,0.13580252200459783,0.04584845503959429,nan,nan,nan,nan,nan,nan,19.86580595945859,
distributed,3,2,20,0.2230713618263954,0.8738,19.881320949432403,3.1169857234193423,0.012614347668761398,0.0016510557488952017,0.15340808763703312,0.0607073341875928,nan,nan,nan,nan,nan,nan,19.976802837586437,
distributed,3,2,30,0.22287218711462337,0.8744,29.78299379982285,4.91438870105555,0.01314727662028528,0.0010974488483796025,0.1308812986890386,0.05563487219308044,nan,nan,nan,nan,nan,nan,19.900746554992,
distributed,3,2,50,0.22270906727597276,0.8742,49.77090301003344,9.611160179707754,0.013122730320636267,0.0013620498456799544,0.15518151754870926,0.05728355987962719,nan,nan,nan,nan,nan,nan,19.81239055440272,
distributed,3,2,70,0.22256812083090186,0.8756,69.32066869300913,15.220381072758988,0.013264925884895524,0.0007485109558191284,0.14983651839531104,0.059739948952013115,nan,nan,nan,nan,nan,nan,20.325236209163712,
distributed,3,2,100,0.22248759916002978,0.8762,99.23798627002289,32.165820368832506,0.012907072602062307,0.001036802486304987,0.15903516825659167,0.04232390173696779,nan,nan,nan,nan,nan,nan,19.716469314688393,
distributed,3,3,-1,0.23292269983184533,0.8612,3.7563451776649748,1.0637167779737757,0.012921414897641146,0.004485430956859621,0.13162206016123074,0.05179372356267212,25.44206892958375,3.452891492312146,2.621637767655388,0.4045526700186662,1.7155917112404042,0.3754275689024897,20.224350915498743,
distributed,3,3,1,0.23927591969461845,0.8511,1.0,0.0,0.01379480991757062,0.007368359121589377,0.1287214995450934,0.055389216106020295,nan,nan,nan,nan,nan,nan,19.952283324772967,
distributed,3,3,2,0.23184773871059325,0.8594,1.992537313432836,0.12081115874296364,0.01288480195666759,0.0039024316108190807,0.12270665468788282,0.0500260710440497,nan,nan,nan,nan,nan,nan,20.018336472755816,
distributed,3,3,3,0.23179785270032494,0.8608,2.988857938718663,0.2549958449676283,0.013145333829889989,0.0040268468184175045,0.1275804982531657,0.05457990547230625,nan,nan,nan,nan,nan,nan,20.178980095455067,
distributed,3,3,5,0.23459652299012163,0.8582,4.983903420523139,0.5572771199790213,0.01291799415192206,0.0028565438902592674,0.1338791497027112,0.046681367268953174,nan,nan,nan,nan,nan,nan,19.995889132689026,
distributed,3,3,7,0.23894084678997213,0.8534,6.9808,0.8796701580742639,0.012951244258059423,0.0027582953802302765,0.13067692783350485,0.049378755226885424,nan,nan,nan,nan,nan,nan,19.90370379950407,
distributed,3,3,10,0.24406470736675853,0.8483,9.976063829787234,1.4315199795486104,0.013631418506249104,0.001831831919020824,0.12902930701463122,0.049730903306577194,nan,nan,nan,nan,nan,nan,20.094389769068606,
distributed,3,3,20,0.2613050444275503,0.8277,19.96130346232179,3.6880471332474833,0.013056752956662063,0.001956358270171412,0.14259491061964122,0.0502152007034145,nan,nan,nan,nan,nan,nan,20.219948303414867,
distributed,3,3,30,0.2741421510341415,0.8172,29.78938053097345,4.859498652452605,0.012824518213259176,0.002151903405224121,0.12429927835457402,0.05094041931343695,nan,nan,nan,nan,nan,nan,19.66407516247299,
distributed,3,3,50,0.2874128286261664,0.806,49.81434262948207,12.446538624498723,0.013306676454318624,0.001085230741620386,0.11499069093717626,0.058606156352166566,nan,nan,nan,nan,nan,nan,19.915452568392233,
distributed,3,3,70,0.30316293219895235,0.7886,69.4560606060606,15.102979838429237,0.013626015210484788,0.002054288711721642,0.1402788996564624,0.059322062861441364,nan,nan,nan,nan,nan,nan,20.208308359810882,
distributed,3,3,100,0.3142486516918533,0.7797,98.95812274368231,24.732344993730152,0.013193560275033841,0.0008936498308656825,0.14847893221892955,0.060082802803803764,nan,nan,nan,nan,nan,nan,20.22351652050319,
distributed,4,0,-1,0.22255683325063633,0.8741,28.693181818181817,11.475790247941307,0.012451520265586609,0.0022126220567074265,0.13179587422325015,0.03847653907938927,7.257759183144556,3.2749440511386183,0.5145478252473848,0.06725197835250016,0.14750966746576116,0.12193544792420094,19.782851075107995,
distributed,4,0,1,0.2403889981924036,0.8493,1.0,0.0,0.012973401808713952,0.006319831920015275,0.13887828568731914,0.051441820066243434,nan,nan,nan,nan,nan,nan,20.044422749476368,
distributed,4,0,2,0.23012578102186673,0.8618,1.992063492063492,0.12449912047907005,0.01313390725165734,0.004931773628859038,0.13312001416348396,0.051661155811669524,nan,nan,nan,nan,nan,nan,20.203079924575206,
distributed,4,0,3,0.22691955106769182,0.8668,2.989041095890411,0.2529487672537243,0.013008038560585616,0.0038734898463902655,0.12495017160159816,0.04882575909139791,nan,nan,nan,nan,nan,nan,20.101674864053734,
distributed,4,0,5,0.22449670054389317,0.8715,4.98510242085661,0.5368344527826713,0.013011057463120512,0.003324167710667091,0.1217795819224636,0.05201227439695765,nan,nan,nan,nan,nan,nan,20.181928794214333,
distributed,4,0,7,0.22397652380847913,0.871,6.9798994974874375,0.8992003317520895,0.013057176641350775,0.0027880481556645078,0.13987583943177861,0.05230327860521019,nan,nan,nan,nan,nan,nan,19.978786387706382,
distributed,4,0,10,0.2233699522881151,0.8722,9.975069252077562,1.4594594594594594,0.013143193477382147,0.0020233109380477484,0.14140042746101064,0.05783684011115448,nan,nan,nan,nan,nan,nan,19.969108676410073,
distributed,4,0,20,0.2226423488203248,0.8743,19.962818003913895,3.62057724205433,0.012912853553851841,0.001531688565234427,0.13181682749704143,0.044316723284118044,nan,nan,nan,nan,nan,nan,20.125061190796586,
distributed,4,0,30,0.2226074797012969,0.8738,29.77442273534636,5.1049472594753595,0.012956565909287452,0.0011828839513943167,0.1353908531847002,0.035912319676902955,nan,nan,nan,nan,nan,nan,19.989030739684456,
distributed,4,0,50,0.2223418840111548,0.8753,49.56284584980237,11.27009712306142,0.013313305095823982,0.0018847131804783394,0.1225300958766695,0.05105592160931673,nan,nan,nan,nan,nan,nan,19.839538309428008,
distributed,4,0,70,0.22232112209582122,0.8755,69.01077752117013,16.24030480009535,0.013055386754563613,0.0020126966560427653,0.12329562329227568,0.049615823442833024,nan,nan,nan,nan,nan,nan,19.91312590313069,
distributed,4,0,100,0.2223903973355217,0.8755,98.39606126914661,25.287150887357793,0.013152234354782529,0.0006957212603888392,0.1118234181845216,0.04439277736864078,nan,nan,nan,nan,nan,nan,19.79706316539451,
distributed,4,1,-1,0.2262603590490336,0.8669,7.362438220757825,2.148625653530596,0.012787774342557597,0.0031330550716507284,0.13272243993196445,0.053404190157394525,13.358612904855574,3.2095410952390746,1.308905086512061,0.19284708283534932,0.9048534983796409,0.20132758969545977,20.029739494010727,
distributed,4,1,1,0.240613380435377,0.8491,1.0,0.0,0.013090622705878676,0.005745357321247454,0.140160876306472,0.050991696256302614,nan,nan,nan,nan,nan,nan,19.922694871605593,
distributed,4,1,2,0.2312890185091649,0.859,1.9915966386554622,0.12801909579781015,0.013648231553737488,0.004876621274551514,0.13916464008182583,0.05670036680729769,nan,nan,nan,nan,nan,nan,19.963795530803054,
distributed,4,1,3,0.22889212556234242,0.8608,2.9879518072289155,0.26486423168198797,0.012775628826187772,0.003717150883550255,0.14119226793107584,0.054476689322013806,nan,nan,nan,nan,nan,nan,20.072732753395847,
distributed,4,1,5,0.22643304189503283,0.8658,4.979757085020243,0.4431703961232068,0.012497361854917536,0.0029946314069290362,0.13774944582365437,0.0539843614609698,nan,nan,nan,nan,nan,nan,19.95773181230116,
distributed,4,1,7,0.22641491709114092,0.8657,6.981012658227848,0.8749831216303525,0.01333365790550453,0.0024605011339518417,0.124813922538379,0.04985950498278172,nan,nan,nan,nan,nan,nan,19.89162746347656,
distributed,4,1,10,0.22632275229079982,0.8669,9.976683937823834,1.4137602887837686,0.01308887761033448,0.0022793462136020937,0.12609553812498514,0.05027184481931651,nan,nan,nan,nan,nan,nan,20.028094888342988,
distributed,4,1,20,0.22896380922451978,0.8654,19.915736040609136,3.409848458931813,0.01332280744190013,0.0017662827471640456,0.13544170335141878,0.05758869489711989,nan,nan,nan,nan,nan,nan,19.938436427865668,
distributed,4,1,30,0.2303988521890619,0.8645,29.949211908931698,6.320403468133977,0.012788410539243972,0.0018165774965677496,0.1309219315321309,0.04939157189111911,nan,nan,nan,nan,nan,nan,20.13608138913498,
distributed,4,1,50,0.2335317048777005,0.8613,49.54660347551343,11.16321118453903,0.01309117226304527,0.0014036768202753253,0.13113390103198463,0.04124157284821394,nan,nan,nan,nan,nan,nan,19.965871159737404,
distributed,4,1,70,0.23851154900721033,0.8556,69.27331887201736,14.999319712464786,0.013127587693970584,0.0008171849483176185,0.10589931907414542,0.059250008046964966,nan,nan,nan,nan,nan,nan,20.23913691444846,
distributed,4,1,100,0.2425722086683898,0.8522,98.52872727272727,25.080315433068666,0.012912568507319267,0.0005406930383018507,0.13790921685216864,0.06742956558913965,nan,nan,nan,nan,nan,nan,19.84480679595712,
distributed,4,2,-1,0.22300102824364695,0.8745,97.2863436123348,40.44612328627911,0.01304891094545508,0.0027561191617304767,0.11417713710247984,0.04975694556422892,1e-05,0.0,4.923488686227389e-17,2.2743224703701914e-17,0.0,0.0,19.846908579615626,
distributed,4,2,1,0.24065074243060536,0.8496,1.0,0.0,0.013378820386807691,0.007699390589531313,0.13464259343350504,0.05248582390269702,nan,nan,nan,nan,nan,nan,20.278933693382843,
distributed,4,2,2,0.22957173279199813,0.8626,1.9926470588235294,0.11993924616901448,0.013370501905408961,0.004957281955091652,0.12021321326783427,0.05072474030096545,nan,nan,nan,nan,nan,nan,20.111192806272303,
distributed,4,2,3,0.22971209013545832,0.8671,2.9887640449438204,0.2560381915956203,0.012949031094433261,0.003929250932761786,0.12981628752069752,0.055783909613971526,nan,nan,nan,nan,nan,nan,20.203348537511374,
